die_id,source,row,col,x_um,y_um,cell_name,site,test_enabled,bin,notes
D00911,gds_references,,,40526.0,-14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00912,gds_references,,,44050.0,-14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00913,gds_references,,,47574.0,-14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00914,gds_references,,,51098.0,-14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00915,gds_references,,,54622.0,-14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00916,gds_references,,,58146.0,-14805.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00917,gds_references,,,-61670.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00918,gds_references,,,-58146.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00919,gds_references,,,-54622.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00920,gds_references,,,-51098.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00921,gds_references,,,-47574.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00922,gds_references,,,-44050.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00923,gds_references,,,-40526.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00924,gds_references,,,-37002.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00925,gds_references,,,-33478.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00926,gds_references,,,-29954.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00927,gds_references,,,-26430.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00928,gds_references,,,-22906.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00929,gds_references,,,-19382.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00930,gds_references,,,-15858.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00931,gds_references,,,-12334.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00932,gds_references,,,-8810.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00933,gds_references,,,-5286.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00934,gds_references,,,-1762.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00935,gds_references,,,1762.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00936,gds_references,,,5286.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00937,gds_references,,,8810.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00938,gds_references,,,12334.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00939,gds_references,,,15858.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00940,gds_references,,,19382.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00941,gds_references,,,22906.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00942,gds_references,,,26430.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00943,gds_references,,,29954.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00944,gds_references,,,33478.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00945,gds_references,,,37002.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00946,gds_references,,,40526.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00947,gds_references,,,44050.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00948,gds_references,,,47574.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00949,gds_references,,,51098.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00950,gds_references,,,54622.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00951,gds_references,,,58146.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00952,gds_references,,,61670.0,-13160.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00953,gds_references,,,-65194.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00954,gds_references,,,-61670.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00955,gds_references,,,-58146.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00956,gds_references,,,-54622.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00957,gds_references,,,-51098.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00958,gds_references,,,-47574.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00959,gds_references,,,-44050.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00960,gds_references,,,-40526.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00961,gds_references,,,-37002.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00962,gds_references,,,-33478.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00963,gds_references,,,-29954.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00964,gds_references,,,-26430.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00965,gds_references,,,-22906.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00966,gds_references,,,-19382.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00967,gds_references,,,-15858.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00968,gds_references,,,-12334.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00969,gds_references,,,-8810.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00970,gds_references,,,-5286.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00971,gds_references,,,-1762.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00972,gds_references,,,1762.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00973,gds_references,,,5286.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00974,gds_references,,,8810.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00975,gds_references,,,12334.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00976,gds_references,,,15858.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00977,gds_references,,,19382.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00978,gds_references,,,22906.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00979,gds_references,,,26430.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00980,gds_references,,,29954.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00981,gds_references,,,33478.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00982,gds_references,,,37002.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00983,gds_references,,,40526.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00984,gds_references,,,44050.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00985,gds_references,,,47574.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00986,gds_references,,,51098.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00987,gds_references,,,54622.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00988,gds_references,,,58146.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00989,gds_references,,,61670.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00990,gds_references,,,65194.0,-11515.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00991,gds_references,,,-65194.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00992,gds_references,,,-61670.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00993,gds_references,,,-58146.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00994,gds_references,,,-54622.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00995,gds_references,,,-51098.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00996,gds_references,,,-47574.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00997,gds_references,,,-44050.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00998,gds_references,,,-40526.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D00999,gds_references,,,-37002.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01000,gds_references,,,-33478.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01001,gds_references,,,-29954.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01002,gds_references,,,-26430.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01003,gds_references,,,-22906.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01004,gds_references,,,-19382.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01005,gds_references,,,-15858.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01006,gds_references,,,-12334.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01007,gds_references,,,-8810.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01008,gds_references,,,-5286.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01009,gds_references,,,-1762.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01010,gds_references,,,1762.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01011,gds_references,,,5286.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01012,gds_references,,,8810.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01013,gds_references,,,12334.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01014,gds_references,,,15858.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01015,gds_references,,,19382.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01016,gds_references,,,22906.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01017,gds_references,,,26430.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01018,gds_references,,,29954.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01019,gds_references,,,33478.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01020,gds_references,,,37002.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01021,gds_references,,,40526.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01022,gds_references,,,44050.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01023,gds_references,,,47574.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01024,gds_references,,,51098.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01025,gds_references,,,54622.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01026,gds_references,,,58146.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01027,gds_references,,,61670.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01028,gds_references,,,65194.0,-9870.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01029,gds_references,,,-65194.0,-8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01030,gds_references,,,-61670.0,-8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01031,gds_references,,,-58146.0,-8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01032,gds_references,,,-54622.0,-8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01033,gds_references,,,-51098.0,-8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01034,gds_references,,,-47574.0,-8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01035,gds_references,,,-44050.0,-8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01036,gds_references,,,-40526.0,-8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01037,gds_references,,,-37002.0,-8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
D01038,gds_references,,,-33478.0,-8225.0,single_die,,1,UNTESTED,Generated from selected top-cell references
