DIE_ID,DIE_ID_4UP,DIE_ID_16UP,ABS_COL,ABS_ROW,INTRA_COL,INTRA_ROW,COLUMN_RETICLE,ROW_RETICLE,NOM_X_MM_1UP,NOM_Y_MM_1UP,EG_MOX_1UP,EG_MOY_1UP,EG_MOX_4UP,EG_MOY_4UP,EG_MOX_16UP,EG_MOY_16UP,ACCR_JY_1UP,ACCR_JX_1UP,ACCR_JY_4UP,ACCR_JX_4UP,ACCR_JY_16UP,ACCR_JX_16UP
9-6-8-9,T-9-6-8-9,T-9-6-8-9,72,58,9,6,8,9,4.34,-9.765,-8,-12,,,,,-12,8,,,,
1-7-8-9,T-1-7-8-9,T-1-7-8-9,64,57,1,7,8,9,-4.34,-10.85,0,-13,,,,,-13,0,,,,
2-7-8-9,T-2-7-8-9,T-2-7-8-9,65,57,2,7,8,9,-3.255,-10.85,-1,-13,,,,,-13,1,,,,
3-7-8-9,T-3-7-8-9,T-3-7-8-9,66,57,3,7,8,9,-2.17,-10.85,-2,-13,,,,,-13,2,,,,
4-7-8-9,T-4-7-8-9,T-4-7-8-9,67,57,4,7,8,9,-1.085,-10.85,-3,-13,,,,,-13,3,,,,
5-7-8-9,T-5-7-8-9,T-5-7-8-9,68,57,5,7,8,9,0,-10.85,-4,-13,,,,,-13,4,,,,
6-7-8-9,T-6-7-8-9,T-6-7-8-9,69,57,6,7,8,9,1.085,-10.85,-5,-13,,,,,-13,5,,,,
7-7-8-9,T-7-7-8-9,T-7-7-8-9,70,57,7,7,8,9,2.17,-10.85,-6,-13,,,,,-13,6,,,,
8-7-8-9,T-8-7-8-9,T-8-7-8-9,71,57,8,7,8,9,3.255,-10.85,-7,-13,,,,,-13,7,,,,
9-7-8-9,T-9-7-8-9,T-9-7-8-9,72,57,9,7,8,9,4.34,-10.85,-8,-13,,,,,-13,8,,,,
9-1-9-9,T-9-1-9-9,T-9-1-9-9,81,63,9,1,9,9,14.105,-4.34,-17,-7,,,,,-7,17,,,,
9-2-9-9,T-9-2-9-9,T-9-2-9-9,81,62,9,2,9,9,14.105,-5.425,-17,-8,,,,,-8,17,,,,
9-3-9-9,T-9-3-9-9,T-9-3-9-9,81,61,9,3,9,9,14.105,-6.51,-17,-9,,,,,-9,17,,,,
9-4-9-9,T-9-4-9-9,T-9-4-9-9,81,60,9,4,9,9,14.105,-7.595,-17,-10,,,,,-10,17,,,,
9-5-9-9,T-9-5-9-9,T-9-5-9-9,81,59,9,5,9,9,14.105,-8.68,-17,-11,,,,,-11,17,,,,
9-6-9-9,T-9-6-9-9,T-9-6-9-9,81,58,9,6,9,9,14.105,-9.765,-17,-12,,,,,-12,17,,,,
1-7-9-9,T-1-7-9-9,T-1-7-9-9,73,57,1,7,9,9,5.425,-10.85,-9,-13,,,,,-13,9,,,,
2-7-9-9,T-2-7-9-9,T-2-7-9-9,74,57,2,7,9,9,6.51,-10.85,-10,-13,,,,,-13,10,,,,
3-7-9-9,T-3-7-9-9,T-3-7-9-9,75,57,3,7,9,9,7.595,-10.85,-11,-13,,,,,-13,11,,,,
4-7-9-9,T-4-7-9-9,T-4-7-9-9,76,57,4,7,9,9,8.68,-10.85,-12,-13,,,,,-13,12,,,,
5-7-9-9,T-5-7-9-9,T-5-7-9-9,77,57,5,7,9,9,9.765,-10.85,-13,-13,,,,,-13,13,,,,
6-7-9-9,T-6-7-9-9,T-6-7-9-9,78,57,6,7,9,9,10.85,-10.85,-14,-13,,,,,-13,14,,,,
7-7-9-9,T-7-7-9-9,T-7-7-9-9,79,57,7,7,9,9,11.935,-10.85,-15,-13,,,,,-13,15,,,,
8-7-9-9,T-8-7-9-9,T-8-7-9-9,80,57,8,7,9,9,13.02,-10.85,-16,-13,,,,,-13,16,,,,
9-7-9-9,T-9-7-9-9,T-9-7-9-9,81,57,9,7,9,9,14.105,-10.85,-17,-13,,,,,-13,17,,,,
9-1-10-9,T-9-1-10-9,T-9-1-10-9,90,63,9,1,10,9,23.87,-4.34,-26,-7,,,,,-7,26,,,,
9-2-10-9,T-9-2-10-9,T-9-2-10-9,90,62,9,2,10,9,23.87,-5.425,-26,-8,,,,,-8,26,,,,
9-3-10-9,T-9-3-10-9,T-9-3-10-9,90,61,9,3,10,9,23.87,-6.51,-26,-9,,,,,-9,26,,,,
9-4-10-9,T-9-4-10-9,T-9-4-10-9,90,60,9,4,10,9,23.87,-7.595,-26,-10,,,,,-10,26,,,,
9-5-10-9,T-9-5-10-9,T-9-5-10-9,90,59,9,5,10,9,23.87,-8.68,-26,-11,,,,,-11,26,,,,
9-6-10-9,T-9-6-10-9,T-9-6-10-9,90,58,9,6,10,9,23.87,-9.765,-26,-12,,,,,-12,26,,,,
1-7-10-9,T-1-7-10-9,T-1-7-10-9,82,57,1,7,10,9,15.19,-10.85,-18,-13,,,,,-13,18,,,,
2-7-10-9,T-2-7-10-9,T-2-7-10-9,83,57,2,7,10,9,16.275,-10.85,-19,-13,,,,,-13,19,,,,
3-7-10-9,T-3-7-10-9,T-3-7-10-9,84,57,3,7,10,9,17.36,-10.85,-20,-13,,,,,-13,20,,,,
4-7-10-9,T-4-7-10-9,T-4-7-10-9,85,57,4,7,10,9,18.445,-10.85,-21,-13,,,,,-13,21,,,,
5-7-10-9,T-5-7-10-9,T-5-7-10-9,86,57,5,7,10,9,19.53,-10.85,-22,-13,,,,,-13,22,,,,
6-7-10-9,T-6-7-10-9,T-6-7-10-9,87,57,6,7,10,9,20.615,-10.85,-23,-13,,,,,-13,23,,,,
7-7-10-9,T-7-7-10-9,T-7-7-10-9,88,57,7,7,10,9,21.7,-10.85,-24,-13,,,,,-13,24,,,,
8-7-10-9,T-8-7-10-9,T-8-7-10-9,89,57,8,7,10,9,22.785,-10.85,-25,-13,,,,,-13,25,,,,
9-7-10-9,T-9-7-10-9,T-9-7-10-9,90,57,9,7,10,9,23.87,-10.85,-26,-13,,,,,-13,26,,,,
9-1-11-9,T-9-1-11-9,T-9-1-11-9,99,63,9,1,11,9,33.635,-4.34,-35,-7,,,,,-7,35,,,,
9-2-11-9,T-9-2-11-9,T-9-2-11-9,99,62,9,2,11,9,33.635,-5.425,-35,-8,,,,,-8,35,,,,
9-3-11-9,T-9-3-11-9,T-9-3-11-9,99,61,9,3,11,9,33.635,-6.51,-35,-9,,,,,-9,35,,,,
9-4-11-9,T-9-4-11-9,T-9-4-11-9,99,60,9,4,11,9,33.635,-7.595,-35,-10,,,,,-10,35,,,,
9-5-11-9,T-9-5-11-9,T-9-5-11-9,99,59,9,5,11,9,33.635,-8.68,-35,-11,,,,,-11,35,,,,
9-6-11-9,T-9-6-11-9,T-9-6-11-9,99,58,9,6,11,9,33.635,-9.765,-35,-12,,,,,-12,35,,,,
1-7-11-9,T-1-7-11-9,T-1-7-11-9,91,57,1,7,11,9,24.955,-10.85,-27,-13,,,,,-13,27,,,,
2-7-11-9,T-2-7-11-9,T-2-7-11-9,92,57,2,7,11,9,26.04,-10.85,-28,-13,,,,,-13,28,,,,
3-7-11-9,T-3-7-11-9,T-3-7-11-9,93,57,3,7,11,9,27.125,-10.85,-29,-13,,,,,-13,29,,,,
4-7-11-9,T-4-7-11-9,T-4-7-11-9,94,57,4,7,11,9,28.21,-10.85,-30,-13,,,,,-13,30,,,,
5-7-11-9,T-5-7-11-9,T-5-7-11-9,95,57,5,7,11,9,29.295,-10.85,-31,-13,,,,,-13,31,,,,
6-7-11-9,T-6-7-11-9,T-6-7-11-9,96,57,6,7,11,9,30.38,-10.85,-32,-13,,,,,-13,32,,,,
7-7-11-9,T-7-7-11-9,T-7-7-11-9,97,57,7,7,11,9,31.465,-10.85,-33,-13,,,,,-13,33,,,,
8-7-11-9,T-8-7-11-9,T-8-7-11-9,98,57,8,7,11,9,32.55,-10.85,-34,-13,,,,,-13,34,,,,
9-7-11-9,T-9-7-11-9,T-9-7-11-9,99,57,9,7,11,9,33.635,-10.85,-35,-13,,,,,-13,35,,,,
9-1-12-9,T-9-1-12-9,T-9-1-12-9,108,63,9,1,12,9,43.4,-4.34,-44,-7,,,,,-7,44,,,,
9-2-12-9,T-9-2-12-9,T-9-2-12-9,108,62,9,2,12,9,43.4,-5.425,-44,-8,,,,,-8,44,,,,
9-3-12-9,T-9-3-12-9,T-9-3-12-9,108,61,9,3,12,9,43.4,-6.51,-44,-9,,,,,-9,44,,,,
9-4-12-9,T-9-4-12-9,T-9-4-12-9,108,60,9,4,12,9,43.4,-7.595,-44,-10,,,,,-10,44,,,,
9-5-12-9,T-9-5-12-9,T-9-5-12-9,108,59,9,5,12,9,43.4,-8.68,-44,-11,,,,,-11,44,,,,
9-6-12-9,T-9-6-12-9,T-9-6-12-9,108,58,9,6,12,9,43.4,-9.765,-44,-12,,,,,-12,44,,,,
1-7-12-9,T-1-7-12-9,T-1-7-12-9,100,57,1,7,12,9,34.72,-10.85,-36,-13,,,,,-13,36,,,,
2-7-12-9,T-2-7-12-9,T-2-7-12-9,101,57,2,7,12,9,35.805,-10.85,-37,-13,,,,,-13,37,,,,
3-7-12-9,T-3-7-12-9,T-3-7-12-9,102,57,3,7,12,9,36.89,-10.85,-38,-13,,,,,-13,38,,,,
4-7-12-9,T-4-7-12-9,T-4-7-12-9,103,57,4,7,12,9,37.975,-10.85,-39,-13,,,,,-13,39,,,,
5-7-12-9,T-5-7-12-9,T-5-7-12-9,104,57,5,7,12,9,39.06,-10.85,-40,-13,,,,,-13,40,,,,
6-7-12-9,T-6-7-12-9,T-6-7-12-9,105,57,6,7,12,9,40.145,-10.85,-41,-13,,,,,-13,41,,,,
7-7-12-9,T-7-7-12-9,T-7-7-12-9,106,57,7,7,12,9,41.23,-10.85,-42,-13,,,,,-13,42,,,,
8-7-12-9,T-8-7-12-9,T-8-7-12-9,107,57,8,7,12,9,42.315,-10.85,-43,-13,,,,,-13,43,,,,
9-7-12-9,T-9-7-12-9,T-9-7-12-9,108,57,9,7,12,9,43.4,-10.85,-44,-13,,,,,-13,44,,,,
9-1-13-9,T-9-1-13-9,T-9-1-13-9,117,63,9,1,13,9,53.165,-4.34,-53,-7,,,,,-7,53,,,,
9-2-13-9,T-9-2-13-9,T-9-2-13-9,117,62,9,2,13,9,53.165,-5.425,-53,-8,,,,,-8,53,,,,
9-3-13-9,T-9-3-13-9,T-9-3-13-9,117,61,9,3,13,9,53.165,-6.51,-53,-9,,,,,-9,53,,,,
9-4-13-9,T-9-4-13-9,T-9-4-13-9,117,60,9,4,13,9,53.165,-7.595,-53,-10,,,,,-10,53,,,,
9-5-13-9,T-9-5-13-9,T-9-5-13-9,117,59,9,5,13,9,53.165,-8.68,-53,-11,,,,,-11,53,,,,
9-6-13-9,T-9-6-13-9,T-9-6-13-9,117,58,9,6,13,9,53.165,-9.765,-53,-12,,,,,-12,53,,,,
1-7-13-9,T-1-7-13-9,T-1-7-13-9,109,57,1,7,13,9,44.485,-10.85,-45,-13,,,,,-13,45,,,,
2-7-13-9,T-2-7-13-9,T-2-7-13-9,110,57,2,7,13,9,45.57,-10.85,-46,-13,,,,,-13,46,,,,
3-7-13-9,T-3-7-13-9,T-3-7-13-9,111,57,3,7,13,9,46.655,-10.85,-47,-13,,,,,-13,47,,,,
4-7-13-9,T-4-7-13-9,T-4-7-13-9,112,57,4,7,13,9,47.74,-10.85,-48,-13,,,,,-13,48,,,,
5-7-13-9,T-5-7-13-9,T-5-7-13-9,113,57,5,7,13,9,48.825,-10.85,-49,-13,,,,,-13,49,,,,
6-7-13-9,T-6-7-13-9,T-6-7-13-9,114,57,6,7,13,9,49.91,-10.85,-50,-13,,,,,-13,50,,,,
7-7-13-9,T-7-7-13-9,T-7-7-13-9,115,57,7,7,13,9,50.995,-10.85,-51,-13,,,,,-13,51,,,,
8-7-13-9,T-8-7-13-9,T-8-7-13-9,116,57,8,7,13,9,52.08,-10.85,-52,-13,,,,,-13,52,,,,
9-7-13-9,T-9-7-13-9,T-9-7-13-9,117,57,9,7,13,9,53.165,-10.85,-53,-13,,,,,-13,53,,,,
9-1-14-9,T-9-1-14-9,T-9-1-14-9,126,63,9,1,14,9,62.93,-4.34,-62,-7,,,,,-7,62,,,,
9-2-14-9,T-9-2-14-9,T-9-2-14-9,126,62,9,2,14,9,62.93,-5.425,-62,-8,,,,,-8,62,,,,
9-3-14-9,T-9-3-14-9,T-9-3-14-9,126,61,9,3,14,9,62.93,-6.51,-62,-9,,,,,-9,62,,,,
9-4-14-9,T-9-4-14-9,T-9-4-14-9,126,60,9,4,14,9,62.93,-7.595,-62,-10,,,,,-10,62,,,,
9-5-14-9,T-9-5-14-9,T-9-5-14-9,126,59,9,5,14,9,62.93,-8.68,-62,-11,,,,,-11,62,,,,
9-6-14-9,T-9-6-14-9,T-9-6-14-9,126,58,9,6,14,9,62.93,-9.765,-62,-12,,,,,-12,62,,,,
1-7-14-9,T-1-7-14-9,T-1-7-14-9,118,57,1,7,14,9,54.25,-10.85,-54,-13,,,,,-13,54,,,,
2-7-14-9,T-2-7-14-9,T-2-7-14-9,119,57,2,7,14,9,55.335,-10.85,-55,-13,,,,,-13,55,,,,
3-7-14-9,T-3-7-14-9,T-3-7-14-9,120,57,3,7,14,9,56.42,-10.85,-56,-13,,,,,-13,56,,,,
4-7-14-9,T-4-7-14-9,T-4-7-14-9,121,57,4,7,14,9,57.505,-10.85,-57,-13,,,,,-13,57,,,,
5-7-14-9,T-5-7-14-9,T-5-7-14-9,122,57,5,7,14,9,58.59,-10.85,-58,-13,,,,,-13,58,,,,
6-7-14-9,T-6-7-14-9,T-6-7-14-9,123,57,6,7,14,9,59.675,-10.85,-59,-13,,,,,-13,59,,,,
7-7-14-9,T-7-7-14-9,T-7-7-14-9,124,57,7,7,14,9,60.76,-10.85,-60,-13,,,,,-13,60,,,,
8-7-14-9,T-8-7-14-9,T-8-7-14-9,125,57,8,7,14,9,61.845,-10.85,-61,-13,,,,,-13,61,,,,
9-7-14-9,T-9-7-14-9,T-9-7-14-9,126,57,9,7,14,9,62.93,-10.85,-62,-13,,,,,-13,62,,,,
9-1-15-9,T-9-1-15-9,T-9-1-15-9,135,63,9,1,15,9,72.695,-4.34,-71,-7,,,,,-7,71,,,,
9-2-15-9,T-9-2-15-9,T-9-2-15-9,135,62,9,2,15,9,72.695,-5.425,-71,-8,,,,,-8,71,,,,
9-3-15-9,T-9-3-15-9,T-9-3-15-9,135,61,9,3,15,9,72.695,-6.51,-71,-9,,,,,-9,71,,,,
9-4-15-9,T-9-4-15-9,T-9-4-15-9,135,60,9,4,15,9,72.695,-7.595,-71,-10,,,,,-10,71,,,,
9-5-15-9,T-9-5-15-9,T-9-5-15-9,135,59,9,5,15,9,72.695,-8.68,-71,-11,,,,,-11,71,,,,
9-6-15-9,T-9-6-15-9,T-9-6-15-9,135,58,9,6,15,9,72.695,-9.765,-71,-12,,,,,-12,71,,,,
1-7-15-9,T-1-7-15-9,T-1-7-15-9,127,57,1,7,15,9,64.015,-10.85,-63,-13,,,,,-13,63,,,,
2-7-15-9,T-2-7-15-9,T-2-7-15-9,128,57,2,7,15,9,65.1,-10.85,-64,-13,,,,,-13,64,,,,
3-7-15-9,T-3-7-15-9,T-3-7-15-9,129,57,3,7,15,9,66.185,-10.85,-65,-13,,,,,-13,65,,,,
4-7-15-9,T-4-7-15-9,T-4-7-15-9,130,57,4,7,15,9,67.27,-10.85,-66,-13,,,,,-13,66,,,,
5-7-15-9,T-5-7-15-9,T-5-7-15-9,131,57,5,7,15,9,68.355,-10.85,-67,-13,,,,,-13,67,,,,
6-7-15-9,T-6-7-15-9,T-6-7-15-9,132,57,6,7,15,9,69.44,-10.85,-68,-13,,,,,-13,68,,,,
7-7-15-9,T-7-7-15-9,T-7-7-15-9,133,57,7,7,15,9,70.525,-10.85,-69,-13,,,,,-13,69,,,,
8-7-15-9,T-8-7-15-9,T-8-7-15-9,134,57,8,7,15,9,71.61,-10.85,-70,-13,,,,,-13,70,,,,
9-7-15-9,T-9-7-15-9,T-9-7-15-9,135,57,9,7,15,9,72.695,-10.85,-71,-13,,,,,-13,71,,,,
9-1-2-8,T-9-1-2-8,T-9-1-2-8,18,56,9,1,2,8,-54.25,-11.935,46,-14,,,,,-14,-46,,,,
9-2-2-8,T-9-2-2-8,T-9-2-2-8,18,55,9,2,2,8,-54.25,-13.02,46,-15,,,,,-15,-46,,,,
9-3-2-8,T-9-3-2-8,T-9-3-2-8,18,54,9,3,2,8,-54.25,-14.105,46,-16,,,,,-16,-46,,,,
9-4-2-8,T-9-4-2-8,T-9-4-2-8,18,53,9,4,2,8,-54.25,-15.19,46,-17,,,,,-17,-46,,,,
9-5-2-8,T-9-5-2-8,T-9-5-2-8,18,52,9,5,2,8,-54.25,-16.275,46,-18,,,,,-18,-46,,,,
9-6-2-8,T-9-6-2-8,T-9-6-2-8,18,51,9,6,2,8,-54.25,-17.36,46,-19,,,,,-19,-46,,,,
1-7-2-8,T-1-7-2-8,T-1-7-2-8,10,50,1,7,2,8,-62.93,-18.445,54,-20,,,,,-20,-54,,,,
2-7-2-8,T-2-7-2-8,T-2-7-2-8,11,50,2,7,2,8,-61.845,-18.445,53,-20,,,,,-20,-53,,,,
3-7-2-8,T-3-7-2-8,T-3-7-2-8,12,50,3,7,2,8,-60.76,-18.445,52,-20,,,,,-20,-52,,,,
4-7-2-8,T-4-7-2-8,T-4-7-2-8,13,50,4,7,2,8,-59.675,-18.445,51,-20,,,,,-20,-51,,,,
5-7-2-8,T-5-7-2-8,T-5-7-2-8,14,50,5,7,2,8,-58.59,-18.445,50,-20,,,,,-20,-50,,,,
6-7-2-8,T-6-7-2-8,T-6-7-2-8,15,50,6,7,2,8,-57.505,-18.445,49,-20,,,,,-20,-49,,,,
7-7-2-8,T-7-7-2-8,T-7-7-2-8,16,50,7,7,2,8,-56.42,-18.445,48,-20,,,,,-20,-48,,,,
8-7-2-8,T-8-7-2-8,T-8-7-2-8,17,50,8,7,2,8,-55.335,-18.445,47,-20,,,,,-20,-47,,,,
9-7-2-8,T-9-7-2-8,T-9-7-2-8,18,50,9,7,2,8,-54.25,-18.445,46,-20,,,,,-20,-46,,,,
9-1-3-8,T-9-1-3-8,T-9-1-3-8,27,56,9,1,3,8,-44.485,-11.935,37,-14,,,,,-14,-37,,,,
9-2-3-8,T-9-2-3-8,T-9-2-3-8,27,55,9,2,3,8,-44.485,-13.02,37,-15,,,,,-15,-37,,,,
9-3-3-8,T-9-3-3-8,T-9-3-3-8,27,54,9,3,3,8,-44.485,-14.105,37,-16,,,,,-16,-37,,,,
9-4-3-8,T-9-4-3-8,T-9-4-3-8,27,53,9,4,3,8,-44.485,-15.19,37,-17,,,,,-17,-37,,,,
9-5-3-8,T-9-5-3-8,T-9-5-3-8,27,52,9,5,3,8,-44.485,-16.275,37,-18,,,,,-18,-37,,,,
9-6-3-8,T-9-6-3-8,T-9-6-3-8,27,51,9,6,3,8,-44.485,-17.36,37,-19,,,,,-19,-37,,,,
1-7-3-8,T-1-7-3-8,T-1-7-3-8,19,50,1,7,3,8,-53.165,-18.445,45,-20,,,,,-20,-45,,,,
2-7-3-8,T-2-7-3-8,T-2-7-3-8,20,50,2,7,3,8,-52.08,-18.445,44,-20,,,,,-20,-44,,,,
3-7-3-8,T-3-7-3-8,T-3-7-3-8,21,50,3,7,3,8,-50.995,-18.445,43,-20,,,,,-20,-43,,,,
4-7-3-8,T-4-7-3-8,T-4-7-3-8,22,50,4,7,3,8,-49.91,-18.445,42,-20,,,,,-20,-42,,,,
5-7-3-8,T-5-7-3-8,T-5-7-3-8,23,50,5,7,3,8,-48.825,-18.445,41,-20,,,,,-20,-41,,,,
6-7-3-8,T-6-7-3-8,T-6-7-3-8,24,50,6,7,3,8,-47.74,-18.445,40,-20,,,,,-20,-40,,,,
7-7-3-8,T-7-7-3-8,T-7-7-3-8,25,50,7,7,3,8,-46.655,-18.445,39,-20,,,,,-20,-39,,,,
8-7-3-8,T-8-7-3-8,T-8-7-3-8,26,50,8,7,3,8,-45.57,-18.445,38,-20,,,,,-20,-38,,,,
9-7-3-8,T-9-7-3-8,T-9-7-3-8,27,50,9,7,3,8,-44.485,-18.445,37,-20,,,,,-20,-37,,,,
9-1-4-8,T-9-1-4-8,T-9-1-4-8,36,56,9,1,4,8,-34.72,-11.935,28,-14,,,,,-14,-28,,,,
9-2-4-8,T-9-2-4-8,T-9-2-4-8,36,55,9,2,4,8,-34.72,-13.02,28,-15,,,,,-15,-28,,,,
9-3-4-8,T-9-3-4-8,T-9-3-4-8,36,54,9,3,4,8,-34.72,-14.105,28,-16,,,,,-16,-28,,,,
9-4-4-8,T-9-4-4-8,T-9-4-4-8,36,53,9,4,4,8,-34.72,-15.19,28,-17,,,,,-17,-28,,,,
9-5-4-8,T-9-5-4-8,T-9-5-4-8,36,52,9,5,4,8,-34.72,-16.275,28,-18,,,,,-18,-28,,,,
9-6-4-8,T-9-6-4-8,T-9-6-4-8,36,51,9,6,4,8,-34.72,-17.36,28,-19,,,,,-19,-28,,,,
1-7-4-8,T-1-7-4-8,T-1-7-4-8,28,50,1,7,4,8,-43.4,-18.445,36,-20,,,,,-20,-36,,,,
2-7-4-8,T-2-7-4-8,T-2-7-4-8,29,50,2,7,4,8,-42.315,-18.445,35,-20,,,,,-20,-35,,,,
3-7-4-8,T-3-7-4-8,T-3-7-4-8,30,50,3,7,4,8,-41.23,-18.445,34,-20,,,,,-20,-34,,,,
4-7-4-8,T-4-7-4-8,T-4-7-4-8,31,50,4,7,4,8,-40.145,-18.445,33,-20,,,,,-20,-33,,,,
5-7-4-8,T-5-7-4-8,T-5-7-4-8,32,50,5,7,4,8,-39.06,-18.445,32,-20,,,,,-20,-32,,,,
6-7-4-8,T-6-7-4-8,T-6-7-4-8,33,50,6,7,4,8,-37.975,-18.445,31,-20,,,,,-20,-31,,,,
7-7-4-8,T-7-7-4-8,T-7-7-4-8,34,50,7,7,4,8,-36.89,-18.445,30,-20,,,,,-20,-30,,,,
8-7-4-8,T-8-7-4-8,T-8-7-4-8,35,50,8,7,4,8,-35.805,-18.445,29,-20,,,,,-20,-29,,,,
9-7-4-8,T-9-7-4-8,T-9-7-4-8,36,50,9,7,4,8,-34.72,-18.445,28,-20,,,,,-20,-28,,,,
9-1-5-8,T-9-1-5-8,T-9-1-5-8,45,56,9,1,5,8,-24.955,-11.935,19,-14,,,,,-14,-19,,,,
9-2-5-8,T-9-2-5-8,T-9-2-5-8,45,55,9,2,5,8,-24.955,-13.02,19,-15,,,,,-15,-19,,,,
9-3-5-8,T-9-3-5-8,T-9-3-5-8,45,54,9,3,5,8,-24.955,-14.105,19,-16,,,,,-16,-19,,,,
9-4-5-8,T-9-4-5-8,T-9-4-5-8,45,53,9,4,5,8,-24.955,-15.19,19,-17,,,,,-17,-19,,,,
9-5-5-8,T-9-5-5-8,T-9-5-5-8,45,52,9,5,5,8,-24.955,-16.275,19,-18,,,,,-18,-19,,,,
9-6-5-8,T-9-6-5-8,T-9-6-5-8,45,51,9,6,5,8,-24.955,-17.36,19,-19,,,,,-19,-19,,,,
1-7-5-8,T-1-7-5-8,T-1-7-5-8,37,50,1,7,5,8,-33.635,-18.445,27,-20,,,,,-20,-27,,,,
2-7-5-8,T-2-7-5-8,T-2-7-5-8,38,50,2,7,5,8,-32.55,-18.445,26,-20,,,,,-20,-26,,,,
3-7-5-8,T-3-7-5-8,T-3-7-5-8,39,50,3,7,5,8,-31.465,-18.445,25,-20,,,,,-20,-25,,,,
4-7-5-8,T-4-7-5-8,T-4-7-5-8,40,50,4,7,5,8,-30.38,-18.445,24,-20,,,,,-20,-24,,,,
5-7-5-8,T-5-7-5-8,T-5-7-5-8,41,50,5,7,5,8,-29.295,-18.445,23,-20,,,,,-20,-23,,,,
6-7-5-8,T-6-7-5-8,T-6-7-5-8,42,50,6,7,5,8,-28.21,-18.445,22,-20,,,,,-20,-22,,,,
7-7-5-8,T-7-7-5-8,T-7-7-5-8,43,50,7,7,5,8,-27.125,-18.445,21,-20,,,,,-20,-21,,,,
8-7-5-8,T-8-7-5-8,T-8-7-5-8,44,50,8,7,5,8,-26.04,-18.445,20,-20,,,,,-20,-20,,,,
9-7-5-8,T-9-7-5-8,T-9-7-5-8,45,50,9,7,5,8,-24.955,-18.445,19,-20,,,,,-20,-19,,,,
9-1-6-8,T-9-1-6-8,T-9-1-6-8,54,56,9,1,6,8,-15.19,-11.935,10,-14,,,,,-14,-10,,,,
9-2-6-8,T-9-2-6-8,T-9-2-6-8,54,55,9,2,6,8,-15.19,-13.02,10,-15,,,,,-15,-10,,,,
9-3-6-8,T-9-3-6-8,T-9-3-6-8,54,54,9,3,6,8,-15.19,-14.105,10,-16,,,,,-16,-10,,,,
9-4-6-8,T-9-4-6-8,T-9-4-6-8,54,53,9,4,6,8,-15.19,-15.19,10,-17,,,,,-17,-10,,,,
9-5-6-8,T-9-5-6-8,T-9-5-6-8,54,52,9,5,6,8,-15.19,-16.275,10,-18,,,,,-18,-10,,,,
9-6-6-8,T-9-6-6-8,T-9-6-6-8,54,51,9,6,6,8,-15.19,-17.36,10,-19,,,,,-19,-10,,,,
1-7-6-8,T-1-7-6-8,T-1-7-6-8,46,50,1,7,6,8,-23.87,-18.445,18,-20,,,,,-20,-18,,,,
2-7-6-8,T-2-7-6-8,T-2-7-6-8,47,50,2,7,6,8,-22.785,-18.445,17,-20,,,,,-20,-17,,,,
3-7-6-8,T-3-7-6-8,T-3-7-6-8,48,50,3,7,6,8,-21.7,-18.445,16,-20,,,,,-20,-16,,,,
4-7-6-8,T-4-7-6-8,T-4-7-6-8,49,50,4,7,6,8,-20.615,-18.445,15,-20,,,,,-20,-15,,,,
5-7-6-8,T-5-7-6-8,T-5-7-6-8,50,50,5,7,6,8,-19.53,-18.445,14,-20,,,,,-20,-14,,,,
6-7-6-8,T-6-7-6-8,T-6-7-6-8,51,50,6,7,6,8,-18.445,-18.445,13,-20,,,,,-20,-13,,,,
7-7-6-8,T-7-7-6-8,T-7-7-6-8,52,50,7,7,6,8,-17.36,-18.445,12,-20,,,,,-20,-12,,,,
8-7-6-8,T-8-7-6-8,T-8-7-6-8,53,50,8,7,6,8,-16.275,-18.445,11,-20,,,,,-20,-11,,,,
9-7-6-8,T-9-7-6-8,T-9-7-6-8,54,50,9,7,6,8,-15.19,-18.445,10,-20,,,,,-20,-10,,,,
9-1-7-8,T-9-1-7-8,T-9-1-7-8,63,56,9,1,7,8,-5.425,-11.935,1,-14,,,,,-14,-1,,,,
9-2-7-8,T-9-2-7-8,T-9-2-7-8,63,55,9,2,7,8,-5.425,-13.02,1,-15,,,,,-15,-1,,,,
9-3-7-8,T-9-3-7-8,T-9-3-7-8,63,54,9,3,7,8,-5.425,-14.105,1,-16,,,,,-16,-1,,,,
9-4-7-8,T-9-4-7-8,T-9-4-7-8,63,53,9,4,7,8,-5.425,-15.19,1,-17,,,,,-17,-1,,,,
9-5-7-8,T-9-5-7-8,T-9-5-7-8,63,52,9,5,7,8,-5.425,-16.275,1,-18,,,,,-18,-1,,,,
9-6-7-8,T-9-6-7-8,T-9-6-7-8,63,51,9,6,7,8,-5.425,-17.36,1,-19,,,,,-19,-1,,,,
1-7-7-8,T-1-7-7-8,T-1-7-7-8,55,50,1,7,7,8,-14.105,-18.445,9,-20,,,,,-20,-9,,,,
2-7-7-8,T-2-7-7-8,T-2-7-7-8,56,50,2,7,7,8,-13.02,-18.445,8,-20,,,,,-20,-8,,,,
3-7-7-8,T-3-7-7-8,T-3-7-7-8,57,50,3,7,7,8,-11.935,-18.445,7,-20,,,,,-20,-7,,,,
4-7-7-8,T-4-7-7-8,T-4-7-7-8,58,50,4,7,7,8,-10.85,-18.445,6,-20,,,,,-20,-6,,,,
